customer_id,age,income,city_tier,spend_fmcg,spend_electronics,spend_entertainment,pref_brand,fitness,family_oriented,tech_savvy,eco_friendly
C02953,35,90648,1,96.2,63.9,43.0,3,0,0,0,0
C02954,43,28879,3,12.8,54.0,24.7,4,0,1,1,1
C02955,60,67134,2,59.3,34.1,28.4,1,0,0,0,1
C02956,29,48689,2,34.0,25.5,40.7,4,0,0,1,0
C02957,48,37527,1,54.3,76.7,47.9,2,0,1,0,0
C02958,56,81142,1,68.6,47.5,55.5,5,1,1,1,0
C02959,37,84014,1,67.4,50.1,56.3,5,1,1,0,1
C02960,63,18535,3,30.6,62.0,48.3,4,0,0,0,0
C02961,39,25921,3,41.4,41.2,58.2,5,0,1,0,0
C02962,39,22743,3,26.9,30.7,35.4,3,0,1,0,0
C02963,59,53144,1,87.3,91.7,35.8,4,0,1,1,0
C02964,47,58393,2,41.3,38.4,45.4,1,0,0,1,0
C02965,58,42953,2,78.3,51.6,61.6,4,0,1,0,0
C02966,55,44920,2,19.4,60.8,40.7,5,0,0,0,1
C02967,51,44217,2,47.4,40.4,36.6,1,0,1,1,0
C02968,29,65443,2,47.6,58.2,45.1,4,0,1,0,0
C02969,36,49488,2,29.5,36.8,29.8,2,1,1,0,1
C02970,58,81581,1,95.2,59.6,39.3,4,1,1,0,0
C02971,46,44492,2,56.5,20.4,51.0,2,0,0,0,1
C02972,31,55785,2,46.4,32.4,44.8,4,0,1,1,0
C02973,33,106986,1,94.1,65.2,62.1,3,1,0,0,0
C02974,54,29049,3,12.3,70.1,37.4,4,0,0,0,0
C02975,26,58585,2,32.4,46.6,44.1,3,1,0,0,1
C02976,23,28788,3,67.1,38.6,43.7,1,1,0,0,0
C02977,53,32746,2,58.7,65.8,44.0,2,0,1,1,0
C02978,31,19524,3,53.1,20.5,39.1,1,0,0,0,0
C02979,53,23718,3,63.5,37.9,25.1,3,0,1,0,1
C02980,43,20463,3,16.3,70.0,27.0,5,1,0,0,0
C02981,64,36693,2,56.9,37.8,40.5,2,0,1,0,1
C02982,42,26597,2,61.0,76.7,45.0,3,1,1,0,0
C02983,58,53069,1,85.9,47.7,45.9,5,1,0,0,0
C02984,57,46793,2,84.4,59.6,26.9,3,1,0,0,0
C02985,27,78611,1,56.2,71.0,58.7,2,1,1,0,0
C02986,64,64138,1,68.3,58.9,59.0,3,1,1,0,0
C02987,53,81578,1,98.5,53.0,68.3,4,0,1,0,0
C02988,23,44577,2,34.2,38.3,36.0,4,1,0,0,0
C02989,18,101811,1,69.6,69.9,59.4,4,1,0,0,0
C02990,30,47979,2,53.2,39.0,36.2,5,1,0,0,0
C02991,18,29352,3,36.0,39.9,57.9,3,0,0,1,1
C02992,34,26270,3,67.5,65.3,33.0,2,0,0,1,1
C02993,64,32474,2,59.1,48.9,35.4,5,0,1,0,0
C02994,40,48866,2,32.6,75.4,23.1,4,0,1,0,0
C02995,19,34554,2,42.7,7.6,30.8,3,1,0,0,0
C02996,41,48648,2,52.8,21.7,20.7,4,1,1,0,1
C02997,28,40685,2,39.5,34.7,16.5,3,1,1,1,0
C02998,58,87639,1,66.6,55.1,64.0,5,1,1,1,0
C02999,22,16610,3,45.6,38.4,36.0,5,0,1,0,1
C03000,54,80294,1,68.9,33.0,45.4,5,0,1,0,0
